OBJECTID;HSISID;NAME;ADDRESS1;ADDRESS2;CITY;STATE;POSTALCODE;PHONENUMBER;RestaurantOpenDate;FACILITYTYPE;PERMITID;X;Y;GEOCODESTATUS;geo_shape;geo_point_2d
30745;04092110128;Washington Elem. School Cafeteria;1000 FAYETTEVILLE ST;;RALEIGH;NC;27601-2525;(919) 856-7965;2001-09-18T22:00:00-04:00;Public School Lunchrooms;3657;-78.64381188;35.76731369;M;"{""type"": ""Point"", ""coordinates"": [-78.64381448871964, 35.767320769932766]}";35.7673207699,-78.6438144887
30746;04092040193;Pinhead Investments #3 (WCID #213);200 Block Cabarrus ST;;RALEIGH;NC;27602;(919) 846-9863;2007-07-23T22:00:00-04:00;Pushcarts;15126;0.0;0.0;U;;
30747;04092040170;A TASTE OF NEW YORK #2 (WCID #019);300 BLOCK S SALISBURY ST;;RALEIGH;NC;27602;(919) 846-9863;2005-07-24T22:00:00-04:00;Pushcarts;18048;0.0;0.0;U;;
30750;04092040157;New York Style Hot Dogs # 2 (WCID #173);400 Fayetteville Street;;RALEIGH;NC;27602;(919) 954-1990;2004-12-14T20:00:00-05:00;Pushcarts;7209;-78.63988316;35.77538001;M;"{""type"": ""Point"", ""coordinates"": [-78.63988577342602, 35.77538708345665]}";35.7753870835,-78.6398857734
30752;04092040258;FOODLAND 3 (WCID #406);"Corner of Hargett St. &amp; Fayetteville St.";;RALEIGH;NC;27602;(919) 798-0590;2011-06-30T22:00:00-04:00;Pushcarts;16137;0.0;0.0;U;;
30754;04092030320;BAOZI (WCID #579);6909 GLENWOOD AVE;;RALEIGH;NC;27602;(919) 307-8870;2016-12-19T20:00:00-05:00;Mobile Food Units;8616;-78.71371863;35.86286681;M;"{""type"": ""Point"", ""coordinates"": [-78.71372126715575, 35.86287389951087]}";35.8628738995,-78.7137212672
30759;04092025177;The Kitchen Archive;2161 S Wilmington ST;;RALEIGH;NC;27603;(919) 943-7074;2018-04-30T22:00:00-04:00;Food Stand;15288;-78.64171063;35.75324624;M;"{""type"": ""Point"", ""coordinates"": [-78.6417132364614, 35.753253315630644]}";35.7532533156,-78.6417132365
30762;04092025195;Bella's Wood Fired Pizza @ MSFH;411 W Morgan ST;;RALEIGH;NC;27603;(724) 350-5969;2018-07-31T22:00:00-04:00;Food Stand;7929;-78.6456917;35.77945516;M;"{""type"": ""Point"", ""coordinates"": [-78.64569430991307, 35.77946223590328]}";35.7794622359,-78.6456943099
30763;04092025191;MKG Kitchen @ MSFH;411 W Morgan ST;;RALEIGH;NC;27603;;2018-08-01T22:00:00-04:00;Food Stand;7926;-78.6456917;35.77945516;M;"{""type"": ""Point"", ""coordinates"": [-78.64569430991307, 35.77946223590328]}";35.7794622359,-78.6456943099
30775;04092025203;Wicked Taco 4 @ MSFH;411 W. Morgan ST;;RALEIGH;NC;27603;;2018-08-15T22:00:00-04:00;Food Stand;15515;-78.6456917;35.77945516;M;"{""type"": ""Point"", ""coordinates"": [-78.64569430991307, 35.77946223590328]}";35.7794622359,-78.6456943099
30783;04092017492;VIDRIO;500 GLENWOOD AVE;SUITE 100;RALEIGH;NC;27603;(919) 803-6033;2016-12-15T20:00:00-05:00;Restaurant;13975;-78.64701998;35.78656832;M;"{""type"": ""Point"", ""coordinates"": [-78.64702258965916, 35.78657540384437]}";35.7865754038,-78.6470225897
30787;04092025259;Southern Pasta Company @ TKA;2201 S Wilmington ST;;RALEIGH;NC;27603;(919) 749-1312;2019-05-07T22:00:00-04:00;Food Stand;10826;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30807;04092040241;FOODLAND PUC #1 (WCID #322);WILMINGTON  ST;;RALEIGH;NC;27603;(919) 798-0590;2010-06-17T22:00:00-04:00;Pushcarts;13570;0.0;0.0;U;;
30808;04092017093;TROPHY BREWING;656 MAYWOOD AVE;;RALEIGH;NC;27603;(919) 246-4765;2015-11-16T20:00:00-05:00;Restaurant;16089;-78.65709499;35.76164642;M;"{""type"": ""Point"", ""coordinates"": [-78.65709760178284, 35.761653494168016]}";35.7616534942,-78.6570976018
30810;04092030286;JESSICA'S (WCID #540);Mobile Food Unit;;RALEIGH;NC;27603;(919) 687-6420;2015-09-20T22:00:00-04:00;Mobile Food Units;8899;0.0;0.0;U;;
30813;04092025252;Mezquital Valley Catering @ TKA;2201 S Wilmington ST;;RALEIGH;NC;27603;;2019-04-08T22:00:00-04:00;Food Stand;16226;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30815;04092030315;ADOBO JOE (WCID #575);4900 TOPSTONE RD;;RALEIGH;NC;27603;(804) 405-9543;2016-10-02T22:00:00-04:00;Mobile Food Units;11864;-78.63486406;35.6426529;M;"{""type"": ""Point"", ""coordinates"": [-78.63486665601579, 35.64265995154023]}";35.6426599515,-78.634866656
30817;04092016732;RESCO MINI MART;7200-A OLD STAGE RD;;RALEIGH;NC;27603;(919) 779-7610;2014-08-20T22:00:00-04:00;Restaurant;5765;-78.65731826;35.67818864;M;"{""type"": ""Point"", ""coordinates"": [-78.6573208672241, 35.67819569190588]}";35.6781956919,-78.6573208672
30821;04092021652;EL TORO SUPERMARKET MEAT MARKET;3609 JUNCTION BLVD;;RALEIGH;NC;27603;(919) 773-8172;2011-02-09T20:00:00-05:00;Food Stand;12090;-78.65709887;35.73081565;M;"{""type"": ""Point"", ""coordinates"": [-78.65710148572066, 35.73082271549607]}";35.7308227155,-78.6571014857
30827;04092030306;DADDY BOB'S (WCID #559);10125 DIVISION DR;;RALEIGH;NC;27603;(336) 337-9546;2016-05-14T22:00:00-04:00;Mobile Food Units;13143;-78.7114342;35.633982950000004;M;"{""type"": ""Point"", ""coordinates"": [-78.71143682259228, 35.63398999321515]}";35.6339899932,-78.7114368226
30832;04092050030;Wake Christian Academy Cafeteria;5500 Wake Academy Dr;;RALEIGH;NC;27603;(919) 772-6264;2018-08-02T22:00:00-04:00;Private School Lunchrooms;16433;-78.67165429;35.70444604;M;"{""type"": ""Point"", ""coordinates"": [-78.67165690275391, 35.70445310396217]}";35.704453104,-78.6716569028
30834;04092021519;International Foods Meats;421 Chapanoke  RD;Ste 140;RALEIGH;NC;27603;(919) 662-5428;2008-03-13T21:00:00-04:00;Food Stand;5143;-78.65331762;35.73463329;M;"{""type"": ""Point"", ""coordinates"": [-78.65332023107992, 35.73464035779517]}";35.7346403578,-78.6533202311
30841;04092013786;Market Grill;1201 Agricultural St.;;RALEIGH;NC;27603;(919) 601-8555;2003-03-11T20:00:00-05:00;Restaurant;4750;0.0;0.0;U;;
30847;04092030312;THE ROLLING GRILL (WCID #558);7200 Old Stage RD;;Raleigh;NC;27603;(919) 673-8038;2016-08-08T22:00:00-04:00;Mobile Food Units;18768;-78.65810885;35.6782196;M;"{""type"": ""Point"", ""coordinates"": [-78.65811146229103, 35.67822665120102]}";35.6782266512,-78.6581114623
30849;04092030406;We Beef'n (WCID #687);2201 S Wilmington ST;;RALEIGH;NC;27603;(203) 858-7077;2019-03-27T21:00:00-04:00;Mobile Food Units;16768;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30851;04092016913;TAVERN ON THE GREEN;565 COMPETITION RD;;RALEIGH;NC;27603;(919) 977-8094;2015-05-11T22:00:00-04:00;Restaurant;15002;-78.66911618;35.67202739;M;"{""type"": ""Point"", ""coordinates"": [-78.66911879451922, 35.67203443954248]}";35.6720344395,-78.6691187945
30853;04092017689;Taco Bell #2836;3224 S Wilmington ST;;RALEIGH;NC;27603;(919) 779-1522;2017-09-26T22:00:00-04:00;Restaurant;19020;-78.6509095;35.73593592;M;"{""type"": ""Point"", ""coordinates"": [-78.65091210824598, 35.73594298811667]}";35.7359429881,-78.6509121082
30854;04092017900;The Arbor @ Morgan Street Food Hall;411 W Morgan ST;;RALEIGH;NC;27603;(919) 834-2720;2018-07-24T22:00:00-04:00;Restaurant;19021;-78.6456917;35.77945516;M;"{""type"": ""Point"", ""coordinates"": [-78.64569430991307, 35.77946223590328]}";35.7794622359,-78.6456943099
30859;04092030433;Wake The Truck Up (WCID #714);2201 S Wilmington ST;;RALEIGH;NC;27603;(919) 961-4680;2019-07-28T22:00:00-04:00;Mobile Food Units;16887;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30861;04092030394;Alaina's Bangin BBQ (WCID #683);2201 S Wilmington ST;;RALEIGH;NC;27603;(919) 308-7008;2019-02-07T20:00:00-05:00;Mobile Food Units;19529;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30862;04092030411;Gym Tacos (WCID #699);2201 S Wilmington ST;;RALEIGH;NC;27603;(919) 600-8708;2019-04-17T22:00:00-04:00;Mobile Food Units;19656;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30867;04092030409;Medi-Greek Grill (WCID #702);10125 Division DR;;RALEIGH;NC;27603;(919) 986-0666;2019-03-02T20:00:00-05:00;Mobile Food Units;19830;-78.7114342;35.633982950000004;M;"{""type"": ""Point"", ""coordinates"": [-78.71143682259228, 35.63398999321515]}";35.6339899932,-78.7114368226
30875;04092017496;WAFFLE HOUSE #2220;3400 OLYMPIA DR;;RALEIGH;NC;27603;(919) 480-5212;2016-12-28T20:00:00-05:00;Restaurant;8494;-78.65166168;35.73409368;M;"{""type"": ""Point"", ""coordinates"": [-78.65166428929447, 35.73410074568962]}";35.7341007457,-78.6516642893
30878;04092022521;Yoho @ MSFH;411-102 W Morgan ST;;RALEIGH;NC;27603;;2019-04-09T22:00:00-04:00;Food Stand;17211;-78.64568135;35.77977111;M;"{""type"": ""Point"", ""coordinates"": [-78.64568395929683, 35.77977818879095]}";35.7797781888,-78.6456839593
30885;04092021294;Domino's Pizza #5501;2658 S Saunders ST;;RALEIGH;NC;27603;(919) 821-2330;2004-08-30T22:00:00-04:00;Food Stand;867;-78.64933505;35.74572465;M;"{""type"": ""Point"", ""coordinates"": [-78.64933766482334, 35.745731724420104]}";35.7457317244,-78.6493376648
30886;04092030436;Dos Amigos (WCID #721);2201 S WILMINGTON ST;;RALEIGH;NC;27603;(919) 795-6732;2019-08-04T22:00:00-04:00;Mobile Food Units;18216;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30888;04092013841;Humble Pie;317 S Harrington St;;RALEIGH;NC;27603;(919) 829-9222;2003-07-01T22:00:00-04:00;Restaurant;1069;-78.64497521;35.77631688;M;"{""type"": ""Point"", ""coordinates"": [-78.64497782408722, 35.776323959413936]}";35.7763239594,-78.6449778241
30891;04092017497;TOBACCO ROAD;505 W JONES ST;;RALEIGH;NC;27603;(919) 301-8793;2016-12-27T20:00:00-05:00;Restaurant;18032;-78.64644507;35.78205613;M;"{""type"": ""Point"", ""coordinates"": [-78.64644767967702, 35.78206320616378]}";35.7820632062,-78.6464476797
30893;04092020238;Snoopy`s #3;600 Hillsborough St;;RALEIGH;NC;27603;(919) 839-2176;1991-03-18T20:00:00-05:00;Food Stand;18001;-78.64783653;35.78095597;M;"{""type"": ""Point"", ""coordinates"": [-78.64783914101847, 35.78096305019091]}";35.7809630502,-78.647839141
30895;04092017618;CORTEZ SEAFOOD AND COCKTAILS;413-100 GLENWOOD AVE;;RALEIGH;NC;27603;(919) 342-8277;2017-05-21T22:00:00-04:00;Restaurant;21092;-78.64740096;35.78535562;M;"{""type"": ""Point"", ""coordinates"": [-78.64740357513882, 35.7853627028406]}";35.7853627028,-78.6474035751
30898;04092017045;WAFFLE HOUSE #378;3909 HILLSBOROUGH ST;;RALEIGH;NC;27603;(919) 833-1247;2015-09-29T22:00:00-04:00;Restaurant;14856;-78.69054542;35.79443916;M;"{""type"": ""Point"", ""coordinates"": [-78.69054804191845, 35.7944462378161]}";35.7944462378,-78.6905480419
30900;04092030378;Kabab Grill (WCID #651);2161 S Wilmington ST;;RALEIGH;NC;27603;(919) 943-7074;2018-09-19T22:00:00-04:00;Mobile Food Units;17281;-78.64171063;35.75324624;M;"{""type"": ""Point"", ""coordinates"": [-78.6417132364614, 35.753253315630644]}";35.7532533156,-78.6417132365
30903;04092016984;RALEIGH BEER GARDEN;614 GLENWOOD AVE;;RALEIGH;NC;27603;(984) 232-8074;2015-07-14T22:00:00-04:00;Restaurant;21189;-78.64672235;35.78805438;M;"{""type"": ""Point"", ""coordinates"": [-78.64672496557394, 35.78806146057012]}";35.7880614606,-78.6467249656
30904;04092018017;Grandsons Garner;4205 Fayetteville RD;;RALEIGH;NC;27603;(984) 200-4168;2018-12-30T20:00:00-05:00;Restaurant;21190;-78.65211461;35.72149181;M;"{""type"": ""Point"", ""coordinates"": [-78.65211721974143, 35.72149887461415]}";35.7214988746,-78.6521172197
30907;04092025266;My Spice Bowls @TKA;2201 S WILMINGTON ST;;RALEIGH;NC;27603;(919) 867-8350;2019-07-02T22:00:00-04:00;Food Stand;17761;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30914;04092016879;PHO PHO PHO NOODLE KITCHEN & BAR;510-103 GLENWOOD AVE.;;RALEIGH;NC;27603;(919) 322-1837;2015-02-24T20:00:00-05:00;Restaurant;17523;-78.64717999999999;35.78663007;M;"{""type"": ""Point"", ""coordinates"": [-78.64718260681006, 35.78663714691376]}";35.7866371469,-78.6471826068
30917;04092040137;A Taste of New York #1 (WCID #163);100A W Davie ST;;RALEIGH;NC;27603;(919) 846-9863;2004-02-18T20:00:00-05:00;Pushcarts;2846;-78.64035352;35.77569584;M;"{""type"": ""Point"", ""coordinates"": [-78.64035612530519, 35.77570291867656]}";35.7757029187,-78.6403561253
30923;04092025198;The Katsu @ MSFH;411 W Morgan ST;;RALEIGH;NC;27603;(919) 213-1008;2018-07-31T22:00:00-04:00;Food Stand;15076;-78.6456917;35.77945516;M;"{""type"": ""Point"", ""coordinates"": [-78.64569430991307, 35.77946223590328]}";35.7794622359,-78.6456943099
30929;04092016363;MOJO'S GRILL WAKE TECH;9101 FAYETTEVILLE  RD;;RALEIGH;NC;27603;(919) 669-3739;2012-12-27T20:00:00-05:00;Restaurant;8337;-78.70393311;35.65086793;M;"{""type"": ""Point"", ""coordinates"": [-78.70393573295559, 35.650874981138976]}";35.6508749811,-78.703935733
30930;04092021970;Circle K #2723303;2506 S SAUNDERS ST;;RALEIGH;NC;27603;(919) 743-0128;2016-08-22T22:00:00-04:00;Food Stand;9333;-78.64945101;35.74978363;M;"{""type"": ""Point"", ""coordinates"": [-78.6494536224737, 35.74979070121399]}";35.7497907012,-78.6494536225
30933;04092016293;Quality Inn #NC436 Breakfast Bar;2539 S SAUNDERS ST;;RALEIGH;NC;27603;(919) 863-0091;2012-10-25T22:00:00-04:00;Restaurant;17440;-78.64828387;35.74994855;M;"{""type"": ""Point"", ""coordinates"": [-78.64828647559352, 35.74995561828504]}";35.7499556183,-78.6482864756
30934;04092021905;FOOD LION #649 PRODUCE;2720 LAKE WHEELER RD;;RALEIGH;NC;27603;(919) 755-3856;2015-10-28T21:00:00-04:00;Food Stand;21567;-78.68034061;35.74405959;M;"{""type"": ""Point"", ""coordinates"": [-78.68034322810034, 35.744066655743595]}";35.7440666557,-78.6803432281
30944;04092011672;Irregardless Cafe;901 W MORGAN ST;;RALEIGH;NC;27603-1511;(919) 833-8898;1995-04-20T22:00:00-04:00;Restaurant;19978;-78.65603068;35.78118378;M;"{""type"": ""Point"", ""coordinates"": [-78.65603329317184, 35.78119085583155]}";35.7811908558,-78.6560332932
30949;04092018173;Weaver Street Market;404 W HARGETT ST;;RALEIGH;NC;27603-1806;(919) 429-7800;2019-09-14T22:00:00-04:00;Restaurant;19862;-78.64555484;35.77872095;M;"{""type"": ""Point"", ""coordinates"": [-78.64555744716775, 35.778728025523414]}";35.7787280255,-78.6455574472
30955;04092040376;D & D Dogs & Catering (WCID #739);2201 S WILMINGTON ST;;RALEIGH;NC;27603-2559;;2019-09-16T22:00:00-04:00;Pushcarts;18161;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
30957;04092018099;Layered Croissanterie;911 N WEST ST;107;RALEIGH;NC;27603-2576;;2019-05-14T22:00:00-04:00;Restaurant;19946;-78.64438198;35.79144303;M;"{""type"": ""Point"", ""coordinates"": [-78.64438459082484, 35.791450107175166]}";35.7914501072,-78.6443845908
30964;04092300177;Food Lion #996 Meat Market;7971 FAYETTEVILLE RD;;RALEIGH;NC;27603-5631;(919) 772-0317;2000-06-30T22:00:00-04:00;Meat Market;17309;-78.69742539;35.66508155;M;"{""type"": ""Point"", ""coordinates"": [-78.69742800893684, 35.665088602683134]}";35.6650886027,-78.6974280089
30974;04092020045;Community Mart;10128 OLD STAGE RD;;RALEIGH;NC;27603-9559;(919) 772-1451;1991-04-02T21:00:00-05:00;Food Stand;17994;-78.67183243;35.63532099;M;"{""type"": ""Point"", ""coordinates"": [-78.67183504420736, 35.63532804050929]}";35.6353280405,-78.6718350442
30979;04092030384;2K Taqueria (WCID #661);4125 Capital BLVD;"11-3pm Tu, Wed, Thurs &amp; Sat";RALEIGH;NC;27604;(919) 451-7219;2018-12-12T20:00:00-05:00;Mobile Food Units;13897;-78.58179053;35.83712238;M;"{""type"": ""Point"", ""coordinates"": [-78.58179312351001, 35.83712947545681]}";35.8371294755,-78.5817931235
30983;04092017973;Shuckin' Shack;2340-100 Bale ST;;RALEIGH;NC;27604;(919) 322-0324;2018-11-06T20:00:00-05:00;Restaurant;14165;-78.62812288;35.81345271;M;"{""type"": ""Point"", ""coordinates"": [-78.62812549030856, 35.81345979750985]}";35.8134597975,-78.6281254903
30986;04092017738;Humming Bird;1053-111 E Whitaker Mill RD;;RALEIGH;NC;27604;(919) 301-8900;2017-11-13T20:00:00-05:00;Restaurant;19234;-78.62113053;35.80730491;M;"{""type"": ""Point"", ""coordinates"": [-78.6211331368288, 35.80731199417821]}";35.8073119942,-78.6211331368
30992;04092015074;Pho2 Far East;4011-133 Capital  BLVD;;RALEIGH;NC;27604;(919) 876-8621;2008-02-21T20:00:00-05:00;Restaurant;2888;-78.58250245;35.8353751;M;"{""type"": ""Point"", ""coordinates"": [-78.58250504231327, 35.835382196187176]}";35.8353821962,-78.5825050423
31007;04092018152;JOLIE;620 N PERSON ST;;RALEIGH;NC;27604;(919) 803-7221;2019-08-12T22:00:00-04:00;Restaurant;16890;-78.6340625;35.78882326;M;"{""type"": ""Point"", ""coordinates"": [-78.63406510559716, 35.78883034484751]}";35.7888303448,-78.6340651056
31012;04092017531;MAR-Y-SOL;4020 CAPITAL BLVD;SUITE 108;RALEIGH;NC;27604;(919) 431-0505;2017-03-05T20:00:00-05:00;Restaurant;10042;-78.57967846;35.83550619;M;"{""type"": ""Point"", ""coordinates"": [-78.57968104958992, 35.83551328254829]}";35.8355132825,-78.5796810496
31013;04092015971;TACOS Y MARISCOS VALLARTA;3177 CAPITAL  BLVD;;RALEIGH;NC;27604;(919) 790-2696;2011-06-01T22:00:00-04:00;Restaurant;5212;-78.58860865;35.82363261;M;"{""type"": ""Point"", ""coordinates"": [-78.58861124908309, 35.823639699456855]}";35.8236396995,-78.5886112491
31020;04092016562;THE STATION AT PERSON ST;701 N PERSON ST;;RALEIGH;NC;27604;(919) 977-1567;2013-11-06T20:00:00-05:00;Restaurant;13261;-78.63456336;35.78917088;M;"{""type"": ""Point"", ""coordinates"": [-78.63456596643674, 35.789177962619014]}";35.7891779626,-78.6345659664
31029;04092025157;Speedway #6975;1741 Trawick RD;;RALEIGH;NC;27604;(919) 231-2202;2017-11-28T20:00:00-05:00;Food Stand;12723;-78.57834285;35.80135514;M;"{""type"": ""Point"", ""coordinates"": [-78.57834544468004, 35.80136222754492]}";35.8013622275,-78.5783454447
31033;04092016476;STANBURY;938 N BLOUNT ST;;RALEIGH;NC;27604;(919) 977-4321;2013-08-29T22:00:00-04:00;Restaurant;20900;-78.63503077;35.79344583;M;"{""type"": ""Point"", ""coordinates"": [-78.63503337910971, 35.79345291319653]}";35.7934529132,-78.6350333791
31038;04092014558;KFC #J120095;4040 Capital BLVD;;RALEIGH;NC;27604;(919) 872-5356;2006-04-23T22:00:00-04:00;Restaurant;14503;-78.58107016;35.83615994;M;"{""type"": ""Point"", ""coordinates"": [-78.58107275370587, 35.83616702843121]}";35.8361670284,-78.5810727537
31042;04092160023;Spring Arbor Of East Raleigh Kitchen;1810 New Hope Rd;;RALEIGH;NC;27604;(919) 250-0255;2003-06-28T22:00:00-04:00;Institutional Food Service;471;-78.56460892;35.80557253;M;"{""type"": ""Point"", ""coordinates"": [-78.56461150752, 35.80557961607267]}";35.8055796161,-78.5646115075
31051;04092018153;Union Special;2409 CRABTREE BLVD;;RALEIGH;NC;27604;(984) 200-3094;2019-08-22T22:00:00-04:00;Restaurant;18220;-78.61386142;35.80541569;M;"{""type"": ""Point"", ""coordinates"": [-78.61386401794405, 35.805422773249596]}";35.8054227732,-78.6138640179
31054;04092017453;CRAWFORD AND SON;618 N PERSON ST;;RALEIGH;NC;27604;(919) 307-4647;2016-10-31T21:00:00-04:00;Restaurant;9524;-78.6340625;35.78882326;M;"{""type"": ""Point"", ""coordinates"": [-78.63406510559716, 35.78883034484751]}";35.7888303448,-78.6340651056
31056;04092018107;Seagate Seafood & Sushi;4420 CAPITAL BLVD;;RALEIGH;NC;27604;(984) 200-4766;2019-06-02T22:00:00-04:00;Restaurant;9415;-78.57899727;35.84340528;M;"{""type"": ""Point"", ""coordinates"": [-78.57899986222581, 35.84341237361832]}";35.8434123736,-78.5789998622
31057;04092010280;Gateway Restaurant;2411 Crabtree Blv;;RALEIGH;NC;27604;(919) 832-3020;1991-04-24T22:00:00-04:00;Restaurant;2324;-78.61386142;35.80541569;M;"{""type"": ""Point"", ""coordinates"": [-78.61386401794405, 35.805422773249596]}";35.8054227732,-78.6138640179
31062;04092300247;CAROLINA INTERNATIONAL MARKET;3605-109 BASTION LN;;RALEIGH;NC;27604;(919) 255-1640;2009-11-30T20:00:00-05:00;Meat Market;6771;-78.58467543;35.7978615;M;"{""type"": ""Point"", ""coordinates"": [-78.58467802425719, 35.79786857965085]}";35.7978685797,-78.5846780243
31063;04092018025;GREGORYS GOLF GRILL;4801 HARBOUR TOWNE  DR;;RALEIGH;NC;27604;(919) 757-2626;2019-01-09T20:00:00-05:00;Restaurant;13469;-78.55468477;35.80720543;M;"{""type"": ""Point"", ""coordinates"": [-78.5546873513368, 35.80721251998393]}";35.80721252,-78.5546873513
31069;04092016740;Brew Coffee Bar;111 Seaboard Avenue;Suite 116;RALEIGH;NC;27604;;2014-08-28T22:00:00-04:00;Restaurant;19473;-78.64016785;35.78860778;M;"{""type"": ""Point"", ""coordinates"": [-78.64017046203061, 35.788614856619546]}";35.7886148566,-78.640170462
31077;04092030374;Beefy Buns (WCID #650);1941 Indianwood CT;;RALEIGH;NC;27604;(919) 638-1572;2018-09-17T22:00:00-04:00;Mobile Food Units;17045;-78.54824679;35.81067005;M;"{""type"": ""Point"", ""coordinates"": [-78.54824937312887, 35.810677134821404]}";35.8106771348,-78.5482493731
31079;04092021607;QUE HUONG ORIENTAL MARKET;3312 CAPITAL  BLVD;;RALEIGH;NC;27604;(919) 790-5325;2010-02-15T20:00:00-05:00;Food Stand;18012;-78.5854745;35.82439477;M;"{""type"": ""Point"", ""coordinates"": [-78.58547709353803, 35.82440186381483]}";35.8244018638,-78.5854770935
31086;04092010031;Archdale Bldg. Snack Bar;512 N Salisbury St;;RALEIGH;NC;27604-1170;(919) 733-6805;1991-04-24T22:00:00-04:00;Restaurant;2610;-78.63881833;35.78561791;M;"{""type"": ""Point"", ""coordinates"": [-78.63882094003449, 35.78562499323304]}";35.7856249932,-78.63882094
31087;04092010548;William Peace University Cafeteria;15 E Peace St;;RALEIGH;NC;27604-1176;(919) 508-2342;1991-04-28T22:00:00-04:00;Restaurant;2996;-78.63745249;35.78928549;M;"{""type"": ""Point"", ""coordinates"": [-78.63745509989597, 35.78929257554144]}";35.7892925755,-78.6374550999
31088;04092010795;Watkins Grill;1625 Wake Forest Rd;;RALEIGH;NC;27604-1332;(919) 834-0467;1991-04-30T22:00:00-04:00;Restaurant;3189;-78.62518779;35.80177768;M;"{""type"": ""Point"", ""coordinates"": [-78.62519039949012, 35.80178476553964]}";35.8017847655,-78.6251903995
31089;04092010162;Circus Family Restaurant;1600 Wake Forest Rd;;RALEIGH;NC;27604-1333;(919) 834-2213;1991-04-24T22:00:00-04:00;Restaurant;334;-78.62468351;35.80050101;M;"{""type"": ""Point"", ""coordinates"": [-78.624686117956, 35.80050809349221]}";35.8005080935,-78.624686118
31090;04092013513;Mitchells Catering;1732 Capital BLVD;;RALEIGH;NC;27604-1362;(919) 847-0135;2002-01-23T20:00:00-05:00;Restaurant;5791;-78.61946829;35.80200303;M;"{""type"": ""Point"", ""coordinates"": [-78.61947089180875, 35.80201011061001]}";35.8020101106,-78.6194708918
31101;04092030429;Carolina's Catch (WCID #713);2411 E MILLBROOK RD;106;RALEIGH;NC;27604-2800;;2019-07-17T22:00:00-04:00;Mobile Food Units;19630;-78.59474383;35.84867059;M;"{""type"": ""Point"", ""coordinates"": [-78.59474642649913, 35.84867768849948]}";35.8486776885,-78.5947464265
31104;04092016105;THE GARDEN ON MILLBROOK;2400 E MILLBROOK RD;;RALEIGH;NC;27604-2806;(919) 790-8900;2012-02-14T20:00:00-05:00;Restaurant;7144;-78.59604131;35.8475498;M;"{""type"": ""Point"", ""coordinates"": [-78.59604391225777, 35.84755689329758]}";35.8475568933,-78.5960439123
31110;04092012305;OUTBACK STEAKHOUSE #3459;3105 CAPITAL BLVD;;RALEIGH;NC;27604-3335;(919) 790-0990;1998-09-23T22:00:00-04:00;Restaurant;4911;-78.59044451;35.82314532;M;"{""type"": ""Point"", ""coordinates"": [-78.59044710303226, 35.82315240752483]}";35.8231524075,-78.590447103
31112;04092020993;Food Lion #1491 Deli;3151-113 Capital Blv;;RALEIGH;NC;27604-3335;(919) 790-6728;2000-06-30T22:00:00-04:00;Food Stand;2874;-78.58946217;35.82241942;M;"{""type"": ""Point"", ""coordinates"": [-78.58946476192035, 35.82242650725742]}";35.8224265073,-78.5894647619
31115;04092010593;Adventure Landing;3311 Capital BLVD;;RALEIGH;NC;27604-3339;(919) 872-1688;1991-05-01T22:00:00-04:00;Restaurant;7642;-78.58785277;35.82526081;M;"{""type"": ""Point"", ""coordinates"": [-78.58785536948197, 35.82526790065398]}";35.8252679007,-78.5878553695
31123;04092011678;McDonald`s #14961;4413 Capital BLVD;;RALEIGH;NC;27604-4314;(919) 878-0155;1995-04-21T22:00:00-04:00;Restaurant;1012;-78.58053149;35.84413369;M;"{""type"": ""Point"", ""coordinates"": [-78.58053408290948, 35.844140789343825]}";35.8441407893,-78.5805340829
31126;04092020974;Food Lion #247 Deli;4510 Capital Blv;;RALEIGH;NC;27604-4353;(919) 876-8126;2000-06-30T22:00:00-04:00;Food Stand;4117;-78.57896604;35.84571366;M;"{""type"": ""Point"", ""coordinates"": [-78.57896863063343, 35.84572075684204]}";35.8457207568,-78.5789686306
